order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discount,sale_price,profit
7532,08/28/2022,First Class,Consumer,United States,Longmont,Colorado,80501,West,Furniture,Furnishings,FUR-FU-10002298,240,270,3,5,12.0,228.0,-12.0
7533,12/05/2022,First Class,Consumer,United States,Longmont,Colorado,80501,West,Furniture,Chairs,FUR-CH-10004853,460,480,4,2,9.200000000000001,450.8,-9.199999999999989
7534,11/25/2023,Standard Class,Consumer,United States,Greenville,North Carolina,27834,South,Furniture,Chairs,FUR-CH-10002880,170,200,2,2,3.4,166.6,-3.4000000000000057
7535,06/12/2023,Standard Class,Consumer,United States,Greenville,North Carolina,27834,South,Furniture,Bookcases,FUR-BO-10004709,210,230,5,5,10.5,199.5,-10.5
7536,12/13/2023,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Supplies,OFF-SU-10004231,30,30,3,2,0.6,29.4,-0.6000000000000014
7537,06/06/2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000820,10,10,2,3,0.3,9.7,-0.3000000000000007
7538,04/12/2022,Second Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10001736,60,70,2,4,2.4,57.6,-2.3999999999999986
7539,03/21/2023,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Office Supplies,Storage,OFF-ST-10003306,100,110,1,4,4.0,96.0,-4.0
7540,08/06/2023,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Office Supplies,Binders,OFF-BI-10003707,30,40,8,5,1.5,28.5,-1.5
7541,12/14/2023,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Bookcases,FUR-BO-10003546,210,240,8,2,4.2,205.8,-4.199999999999989
7542,06/11/2022,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10000213,40,50,2,2,0.8,39.2,-0.7999999999999972
7543,07/05/2022,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Furnishings,FUR-FU-10001488,470,510,6,2,9.4,460.6,-9.399999999999977
7544,07/10/2023,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10004833,60,60,6,2,1.2,58.8,-1.2000000000000028
7545,05/12/2023,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Chairs,FUR-CH-10002335,780,910,5,5,39.0,741.0,-39.0
7546,12/28/2023,Standard Class,Corporate,United States,Huntsville,Texas,77340,Central,Technology,Phones,TEC-PH-10001128,600,720,6,2,12.0,588.0,-12.0
7547,06/03/2022,Standard Class,Corporate,United States,Huntsville,Texas,77340,Central,Technology,Phones,TEC-PH-10004667,650,760,7,2,13.0,637.0,-13.0
7548,11/25/2023,Standard Class,Corporate,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,OFF-BI-10004817,10,10,5,3,0.3,9.7,-0.3000000000000007
7549,12/12/2022,Standard Class,Corporate,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,OFF-BI-10004140,0,0,1,3,0.0,0.0,0.0
7550,04/23/2022,First Class,Corporate,United States,Houston,Texas,77036,Central,Furniture,Furnishings,FUR-FU-10004671,20,20,3,2,0.4,19.6,-0.3999999999999986
7551,02/08/2022,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Envelopes,OFF-EN-10002592,20,30,3,2,0.4,19.6,-0.3999999999999986
7552,04/19/2023,Standard Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10004447,730,830,6,2,14.6,715.4,-14.600000000000023
7553,09/25/2023,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003669,10,10,3,2,0.2,9.8,-0.1999999999999993
7554,10/17/2022,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10000223,30,30,4,5,1.5,28.5,-1.5
7555,03/11/2022,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Bookcases,FUR-BO-10004467,290,350,7,3,8.7,281.3,-8.699999999999989
7556,03/27/2022,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,OFF-AR-10000716,20,20,5,4,0.8,19.2,-0.8000000000000007
7557,06/17/2023,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10003641,150,160,6,2,3.0,147.0,-3.0
7558,05/02/2023,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,OFF-BI-10004519,470,500,3,3,14.1,455.9,-14.100000000000023
7559,08/06/2022,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,OFF-AP-10002518,470,530,3,4,18.8,451.2,-18.80000000000001
7560,08/28/2022,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Paper,OFF-PA-10000806,150,170,3,5,7.5,142.5,-7.5
7561,07/19/2023,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Furniture,Furnishings,FUR-FU-10003142,20,30,6,5,1.0,19.0,-1.0
7562,11/30/2022,First Class,Consumer,United States,Lancaster,Pennsylvania,17602,East,Furniture,Chairs,FUR-CH-10000454,160,170,1,4,6.4,153.6,-6.400000000000006
7563,11/14/2023,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Bookcases,FUR-BO-10003894,190,200,4,4,7.6000000000000005,182.4,-7.599999999999994
7564,07/22/2022,First Class,Home Office,United States,Denver,Colorado,80219,West,Technology,Accessories,TEC-AC-10001714,60,60,2,4,2.4,57.6,-2.3999999999999986
7565,12/14/2022,Second Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10001190,410,440,4,5,20.5,389.5,-20.5
7566,08/01/2023,Second Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Bookcases,FUR-BO-10000468,50,50,1,3,1.5,48.5,-1.5
7567,04/30/2023,First Class,Corporate,United States,Houston,Texas,77070,Central,Technology,Accessories,TEC-AC-10001998,50,50,3,5,2.5,47.5,-2.5
7568,12/20/2022,First Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10001534,20,20,4,2,0.4,19.6,-0.3999999999999986
7569,04/26/2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10003045,20,30,9,3,0.6,19.4,-0.6000000000000014
7570,07/10/2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10001363,50,50,4,4,2.0,48.0,-2.0
7571,07/25/2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Fasteners,OFF-FA-10002280,20,20,3,3,0.6,19.4,-0.6000000000000014
7572,11/03/2022,Standard Class,Corporate,United States,Newport News,Virginia,23602,South,Office Supplies,Storage,OFF-ST-10003479,170,190,5,2,3.4,166.6,-3.4000000000000057
7573,10/02/2022,Standard Class,Corporate,United States,Newport News,Virginia,23602,South,Furniture,Tables,FUR-TA-10004607,540,590,4,4,21.6,518.4,-21.600000000000023
7574,03/16/2022,Standard Class,Corporate,United States,Newport News,Virginia,23602,South,Office Supplies,Art,OFF-AR-10001022,0,0,1,3,0.0,0.0,0.0
7575,07/05/2023,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Storage,OFF-ST-10004186,210,220,2,5,10.5,199.5,-10.5
7576,06/12/2023,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,TEC-AC-10000865,220,240,4,5,11.0,209.0,-11.0
7577,11/20/2023,Second Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10000023,30,40,2,2,0.6,29.4,-0.6000000000000014
7578,03/28/2023,Second Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Phones,TEC-PH-10001750,50,50,1,2,1.0,49.0,-1.0
7579,05/16/2023,First Class,Home Office,United States,Omaha,Nebraska,68104,Central,Furniture,Chairs,FUR-CH-10004997,480,560,3,5,24.0,456.0,-24.0
7580,11/27/2022,Second Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Appliances,OFF-AP-10000275,2100,2630,8,5,105.0,1995.0,-105.0
7581,08/20/2022,Second Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Art,OFF-AR-10004999,20,20,3,3,0.6,19.4,-0.6000000000000014
7582,09/03/2022,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10003816,380,420,3,2,7.6000000000000005,372.4,-7.600000000000023
7583,01/16/2023,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10003968,100,130,2,3,3.0,97.0,-3.0
7584,03/09/2022,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Technology,Phones,TEC-PH-10000730,3150,3500,7,3,94.5,3055.5,-94.5
7585,06/01/2023,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Labels,OFF-LA-10004409,10,10,5,4,0.4,9.6,-0.40000000000000036
7586,02/26/2022,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,OFF-PA-10000675,100,120,3,2,2.0,98.0,-2.0
7587,08/13/2022,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Art,OFF-AR-10001573,10,10,4,2,0.2,9.8,-0.1999999999999993
7588,06/25/2023,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Binders,OFF-BI-10001597,110,120,3,3,3.3,106.7,-3.299999999999997
7589,08/22/2023,Standard Class,Consumer,United States,Roseville,California,95661,West,Furniture,Furnishings,FUR-FU-10001196,20,20,3,5,1.0,19.0,-1.0
7590,04/05/2022,Standard Class,Consumer,United States,Rockford,Illinois,61107,Central,Office Supplies,Art,OFF-AR-10004602,120,130,7,5,6.0,114.0,-6.0
7591,09/29/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10000260,60,60,9,4,2.4,57.6,-2.3999999999999986
7592,04/30/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10001146,60,70,2,4,2.4,57.6,-2.3999999999999986
7593,07/14/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,OFF-AR-10000896,10,10,3,4,0.4,9.6,-0.40000000000000036
7594,04/21/2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10000309,730,890,3,2,14.6,715.4,-14.600000000000023
7595,11/10/2022,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Binders,OFF-BI-10001989,120,150,7,3,3.5999999999999996,116.4,-3.5999999999999943
7596,03/30/2023,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Binders,OFF-BI-10001036,40,40,4,4,1.6,38.4,-1.6000000000000014
7597,08/08/2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10002103,200,230,3,2,4.0,196.0,-4.0
7598,11/01/2022,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Art,OFF-AR-10001473,10,10,2,5,0.5,9.5,-0.5
7599,11/28/2023,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Art,OFF-AR-10000411,30,40,3,5,1.5,28.5,-1.5
7600,01/04/2022,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Paper,OFF-PA-10000246,30,40,5,2,0.6,29.4,-0.6000000000000014
7601,05/28/2022,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Technology,Machines,TEC-MA-10004086,30,30,5,5,1.5,28.5,-1.5
7602,03/30/2022,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Paper,OFF-PA-10003039,140,150,6,2,2.8000000000000003,137.2,-2.8000000000000114
7603,02/07/2022,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Technology,Accessories,TEC-AC-10004633,50,60,10,2,1.0,49.0,-1.0
7604,08/24/2023,Standard Class,Corporate,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10000289,10,10,2,5,0.5,9.5,-0.5
7605,02/20/2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10003247,30,30,3,4,1.2,28.8,-1.1999999999999993
7606,10/30/2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10002191,10,10,2,5,0.5,9.5,-0.5
7607,12/07/2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10001496,1170,1300,9,4,46.800000000000004,1123.2,-46.799999999999955
7608,05/04/2023,First Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10000585,240,260,2,4,9.6,230.4,-9.599999999999994
7609,12/02/2023,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10001166,30,30,4,5,1.5,28.5,-1.5
7610,12/23/2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10003651,20,20,7,5,1.0,19.0,-1.0
7611,03/30/2022,First Class,Consumer,United States,Moreno Valley,California,92553,West,Office Supplies,Paper,OFF-PA-10001800,20,20,3,2,0.4,19.6,-0.3999999999999986
7612,12/29/2023,First Class,Consumer,United States,Garden City,Kansas,67846,Central,Office Supplies,Paper,OFF-PA-10000791,10,10,2,3,0.3,9.7,-0.3000000000000007
7613,08/25/2022,First Class,Consumer,United States,Garden City,Kansas,67846,Central,Office Supplies,Fasteners,OFF-FA-10000134,10,10,1,4,0.4,9.6,-0.40000000000000036
7614,08/12/2023,First Class,Consumer,United States,Garden City,Kansas,67846,Central,Office Supplies,Art,OFF-AR-10001149,10,10,2,3,0.3,9.7,-0.3000000000000007
7615,05/25/2023,Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000010,10,10,3,4,0.4,9.6,-0.40000000000000036
7616,05/17/2023,Standard Class,Corporate,United States,Orlando,Florida,32839,South,Office Supplies,Binders,OFF-BI-10000201,10,10,9,3,0.3,9.7,-0.3000000000000007
7617,08/06/2022,Standard Class,Consumer,United States,Watertown,New York,13601,East,Office Supplies,Paper,OFF-PA-10001776,20,20,2,3,0.6,19.4,-0.6000000000000014
7618,10/30/2023,Standard Class,Consumer,United States,Watertown,New York,13601,East,Office Supplies,Binders,OFF-BI-10003656,560,680,5,5,28.0,532.0,-28.0
7619,11/05/2023,First Class,Corporate,United States,Los Angeles,California,90032,West,Furniture,Tables,FUR-TA-10001539,150,190,1,2,3.0,147.0,-3.0
7620,08/01/2022,First Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10004100,60,70,5,4,2.4,57.6,-2.3999999999999986
7621,08/30/2022,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10001580,460,540,5,3,13.799999999999999,446.2,-13.800000000000011
7622,02/20/2022,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10002335,690,730,4,4,27.6,662.4,-27.600000000000023
7623,04/22/2022,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10004707,10,10,3,5,0.5,9.5,-0.5
7624,12/14/2023,Standard Class,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Appliances,OFF-AP-10000576,40,40,1,5,2.0,38.0,-2.0
7625,05/23/2022,Second Class,Home Office,United States,Detroit,Michigan,48234,Central,Office Supplies,Appliances,OFF-AP-10001394,730,850,5,2,14.6,715.4,-14.600000000000023
7626,12/17/2023,Second Class,Home Office,United States,Detroit,Michigan,48234,Central,Furniture,Furnishings,FUR-FU-10003724,70,80,9,5,3.5,66.5,-3.5
7627,09/04/2023,Second Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Appliances,OFF-AP-10002867,260,330,6,5,13.0,247.0,-13.0
7628,02/18/2023,Second Class,Corporate,United States,Phoenix,Arizona,85023,West,Technology,Accessories,TEC-AC-10002718,20,20,2,5,1.0,19.0,-1.0
7629,04/19/2023,Second Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Labels,OFF-LA-10003121,20,20,5,2,0.4,19.6,-0.3999999999999986
7630,09/15/2023,First Class,Home Office,United States,Brownsville,Texas,78521,Central,Office Supplies,Envelopes,OFF-EN-10002230,300,340,5,4,12.0,288.0,-12.0
7631,02/24/2022,First Class,Home Office,United States,Brownsville,Texas,78521,Central,Technology,Phones,TEC-PH-10001819,230,250,7,2,4.6000000000000005,225.4,-4.599999999999994
7632,07/28/2023,First Class,Home Office,United States,Brownsville,Texas,78521,Central,Furniture,Chairs,FUR-CH-10002304,110,130,7,4,4.4,105.6,-4.400000000000006
7633,10/11/2023,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10002602,1050,1210,8,2,21.0,1029.0,-21.0
7634,12/06/2023,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Binders,OFF-BI-10002414,10,10,1,2,0.2,9.8,-0.1999999999999993
7635,03/23/2022,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Art,OFF-AR-10003696,30,30,1,2,0.6,29.4,-0.6000000000000014
7636,01/24/2023,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10004495,240,300,1,2,4.8,235.2,-4.800000000000011
7637,10/12/2022,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10001270,240,260,3,2,4.8,235.2,-4.800000000000011
7638,11/28/2023,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Art,OFF-AR-10001615,60,60,3,3,1.7999999999999998,58.2,-1.7999999999999972
7639,08/05/2023,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Envelopes,OFF-EN-10003286,50,60,7,3,1.5,48.5,-1.5
7640,12/07/2023,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Furniture,Bookcases,FUR-BO-10003660,380,440,2,4,15.200000000000001,364.8,-15.199999999999989
7641,08/01/2022,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10002764,60,70,6,5,3.0,57.0,-3.0
7642,05/10/2023,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Technology,Machines,TEC-MA-10001695,620,700,6,2,12.4,607.6,-12.399999999999977
7643,12/24/2023,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Office Supplies,Binders,OFF-BI-10002824,20,20,4,5,1.0,19.0,-1.0
7644,09/25/2022,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Office Supplies,Binders,OFF-BI-10002571,10,10,4,4,0.4,9.6,-0.40000000000000036
7645,07/13/2023,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Technology,Accessories,TEC-AC-10001553,60,70,5,5,3.0,57.0,-3.0
7646,10/13/2022,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10003973,780,890,3,5,39.0,741.0,-39.0
7647,09/14/2022,Standard Class,Consumer,United States,Greenville,North Carolina,27834,South,Technology,Machines,TEC-MA-10002073,1160,1300,2,5,58.0,1102.0,-58.0
7648,06/10/2023,First Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10003529,0,0,2,2,0.0,0.0,0.0
7649,10/23/2023,First Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Chairs,FUR-CH-10000309,1230,1350,4,4,49.2,1180.8,-49.200000000000045
7650,10/01/2023,Standard Class,Corporate,United States,Marion,Ohio,43302,East,Furniture,Tables,FUR-TA-10004154,1460,1550,9,4,58.4,1401.6,-58.40000000000009
7651,05/23/2022,Standard Class,Corporate,United States,Marion,Ohio,43302,East,Office Supplies,Envelopes,OFF-EN-10003286,20,20,3,5,1.0,19.0,-1.0
